track_id,track_name,track_artist,track_popularity,track_album_id,track_album_name,track_album_release_date,playlist_name,playlist_id,playlist_subgenre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,playlist_genre
6Uht61EmIs80U7aNc7yzjh,I Know,Pierce Fulton,2,6ZOGS4ziCsXCMf3kOr1rYR,I Know,2019-05-03,Pop Dance Hits,7eERKCkgNKCCx5GYdeMIZf,dance pop,0.753,0.8370000000000001,8,-4.006,1,0.052000000000000005,0.00809,0.45,0.0615,0.735,128.0,300000,pop
5jzKL4BDMClWqRguW5qZvh,Teenage Dream,Katy Perry,64,2eQMC9nJE3f3hCNKlYYHL1,Teenage Dream,2010-01-01,post-teen pop,4TvZA7Pml7mHLgbwNomlnm,post-teen pop,0.7190000000000001,0.7979999999999999,10,-4.582,1,0.0361,0.0162,2.34e-06,0.134,0.591,120.01100000000001,227741,pop
5Sf3GyLEAzJXxZ5mbCPXTu,Waves - Robin Schulz Radio Edit,Mr. Probz,76,7l4LGPXk2mB80WgXy4VeuB,Waves (Robin Schulz Radio Edit),2014-02-07,Mix ElectroPop//ElectroHouse// DeepHouse 2020,23swqzpOZwW1NhPiZ7iyFI,electropop,0.8290000000000001,0.51,5,-9.334,0,0.0369,0.00821,0.0014,0.0829,0.45,119.993,208133,pop
36vROPdYhE7MiUJjZ04kPU,Take My Breath Away,EZI,51,0bdCnzGm9ZXMdBuZr2CKTI,Take My Breath Away,2019-02-14,The Sound of Indie Poptimism,7nHgmv7uyIA1KHj6qTttjH,indie poptimism,0.7170000000000001,0.616,8,-6.598,1,0.0903,0.0741,0.00285,0.36700000000000005,0.354,102.98100000000001,158447,pop
18lqJUEP9asLnmfweboSh5,Passenger Side - Grizfolk Remix,Smallpools,22,6eFiIUzp4kTTjkxqBmDioW,Passenger Side (Grizfolk Remix),2017-09-22,Indie Poptimism,2QiMewRbSavfZ9MSAYz2h6,indie poptimism,0.588,0.8290000000000001,2,-5.8389999999999995,1,0.057999999999999996,0.113,1.32e-05,0.0821,0.473,102.016,218824,pop
1CPAiHBpTTtHPAlOcVWIwT,LUNA,Lola Indigo,62,1gmighJ1w3l8qJL8hd7LsA,LUNA,2019-12-05,Todo Éxitos,2ji5tRQVfnhaX1w9FhmSzk,dance pop,0.735,0.7440000000000001,0,-3.7569999999999997,1,0.141,0.0203,2.08e-05,0.0941,0.622,94.075,209362,pop
1srRQirAUdDdgwEkporNB3,Happy,Noa Jamir,40,35NiyL5xfWmaZGktRjhNwn,Happy,2019-11-18,The Edge of Indie Poptimism,5vIdb67lQcdFwoVkE4UMep,indie poptimism,0.39899999999999997,0.48200000000000004,9,-7.74,0,0.278,0.423,0.0,0.192,0.068,79.503,219116,pop
0HEmnAUT8PHznIAAmVXqFJ,Faith - Remastered,George Michael,75,34K1Kvskt9arWy8E1Gz3Lw,Faith,1987-10-30,80's Songs | Top 💯 80s Music Hits,65HtIbyFkaQPflCa4oW8KO,electropop,0.887,0.48,11,-11.994000000000002,1,0.11699999999999999,0.0094,3.5799999999999996e-05,0.0662,0.607,95.846,193200,pop
2QtJA4gbwe1AcanB2p21aP,Stay The Night - Featuring Hayley Williams Of Paramore,Zedd,61,4xak0izXQHOMV9Wu1mDAAy,Clarity (Deluxe),2012,Dance Pop,37i9dQZF1DWZQaaqNMbbXa,dance pop,0.596,0.738,8,-3.109,1,0.0411,0.109,0.0,0.0947,0.461,127.961,217347,pop
4iLqG9SeJSnt0cSPICSjxv,Attention,Charlie Puth,23,0t0NkQulrNkxw2oUZZHboA,Attention,2017-04-20,Electropop - Pop,5TiiHps0hNCyQ6ijVkNZQs,electropop,0.774,0.626,3,-4.4319999999999995,0,0.0432,0.0969,3.12e-05,0.0848,0.777,100.041,211475,pop
3oCI9IEwKLMMBo8d9Rjw1z,Get Me Off,Crush Club,12,5F1iAZQXenIXhOvphtRHwr,Get Me Off,2016-09-09,Indie Poptimism,21nxmipQe5xtXoHHPaYfnY,indie poptimism,0.821,0.885,5,-4.867,1,0.0527,0.0014,0.00031,0.19,0.87,109.99799999999999,240000,pop
3fuC2ffmtIWdmi86asWZj5,Something About the Sunshine,Anna Margaret,31,1KE7DaTs2cRWQk6BnRLAD1,Starstruck (Original Motion Picture Soundtrack),2010-01-01,🤩🤪Post Teen Pop🤪🤩,6IT8LGpwLw3Pt2XnVUBN7j,post-teen pop,0.685,0.846,5,-5.399,1,0.0517,0.0972,0.0,0.158,0.8220000000000001,125.075,186773,pop
6pwQEpLOlwclrsjgEOHEp0,Shadows Of The Night,Pat Benatar,55,6WGt0GrbPx1NWlobn7j6zY,Get Nervous,1982-01-01,🤩🤪Post Teen Pop🤪🤩,6IT8LGpwLw3Pt2XnVUBN7j,post-teen pop,0.522,0.682,6,-10.183,1,0.0344,0.29,1.23e-05,0.33899999999999997,0.529,111.902,261560,pop
4gB61mP4tNChn4LgfquMhi,Thru These Tears,LANY,8,66Jli9l9UHCoiumUK85Y5z,Thru These Tears,2018-07-17,Indie Poptimism,21nxmipQe5xtXoHHPaYfnY,indie poptimism,0.711,0.517,11,-7.695,1,0.0391,0.154,0.0,0.149,0.294,119.945,204516,pop
3RiPr603aXAoi4GHyXx0uy,Hymn for the Weekend,Coldplay,77,3cfAM8b8KqJRoIzt3zLKqw,A Head Full of Dreams,2015-12-04,ElectroPop 2020,4frhr6RQM2fMOm2mpvOVo6,electropop,0.49,0.743,0,-5.155,0,0.0409,0.255,7.21e-06,0.3,0.363,89.97399999999999,258827,pop
4ECNtOnqzxutZkXP4TE3n3,Separate Ways (Worlds Apart),Journey,67,2EFUNYmwxe0AOGxBORrfaw,Frontiers,1983-02-01,Dr. Q's Prescription Playlist💊,6jAPdgY9XmxC9cgkXAVmVv,post-teen pop,0.451,0.9620000000000001,0,-3.947,1,0.0734,0.0188,3.17e-06,0.27699999999999997,0.377,131.435,323707,pop
1c8q7CBtCpGs30KOpWFrDA,Circles,Rachael Nemiroff,31,1txV9V5eiqjfWu5OEk68y0,Circles,2018-05-18,Christian Dance Party,37i9dQZF1DWUUPO0Sbx2CM,dance pop,0.738,0.6729999999999999,0,-6.355,0,0.0258,0.5539999999999999,4.16e-05,0.11,0.769,114.006,230904,pop
1qBVIqIYRqVlcKLncbuvEb,Bonfire,Miss Li,41,5GD14yssQzKctqWzHWaFws,Bonfire,2016-08-12,A Loose Definition of Indie Poptimism,4ZO0wp9G8FA3X6oYNBzda6,indie poptimism,0.603,0.882,11,-2.772,0,0.0677,0.0089,0.0584,0.632,0.688,172.175,209616,pop
7tQ24skemknA6PPh6gwFi1,Mejores Amigos,Yera,75,4JFLZE2lAjETtE7uvms4Fo,Mejores Amigos,2019-09-26,Todo Éxitos,2ji5tRQVfnhaX1w9FhmSzk,dance pop,0.624,0.74,4,-6.965,1,0.0363,0.156,0.0,0.10300000000000001,0.905,89.98299999999999,205369,pop
0FZ4Dmg8jJJAPJnvBIzD9z,ZEZE,Kodak Black,83,5n1GSzC1Reao29ScnpLYqp,Dying to Live,2018-12-14,Someone You Loved Lewis Capaldi (Pop Music Mix),6IErGHjBfhey8URq0mFnPi,post-teen pop,0.861,0.603,8,-5.787999999999999,0,0.17600000000000002,0.0521,0.0,0.0924,0.504,98.04299999999999,228760,pop
60TClTKDePeUjKyfotkLEg,Celébrate,Miki Núñez,57,28J7X3YF7SyRGoCvPJv1O9,Amuza,2019-09-12,Todo Éxitos,2ji5tRQVfnhaX1w9FhmSzk,dance pop,0.628,0.755,7,-3.9810000000000003,1,0.0545,0.0951,0.0,0.0825,0.782,172.16,219533,pop
1rfofaqEpACxVEHIZBJe6W,Havana (feat. Young Thug),Camila Cabello,84,2vD3zSQr8hNlg0obNel4TE,Camila,2018-01-12,10er Playlist,1kEczIkZH8IgaWT2BiApxZ,electropop,0.765,0.523,2,-4.333,1,0.03,0.184,3.5600000000000005e-05,0.132,0.39399999999999996,104.988,217307,pop
0y1QJc3SJVPKJ1OvFmFqe6,Way Down We Go,KALEO,76,4he4SQup02hEIQdwhZlZlk,A/B,2016-06-10,Electropop,2Z5cPJ6Z4EVZAfF08amjvL,electropop,0.489,0.505,10,-8.022,0,0.11699999999999999,0.579,0.000333,0.10400000000000001,0.337,163.255,213707,pop
1LWEjUzrngRXdUBaf7GWYI,She Sets The City On Fire,Gavin DeGraw,51,2btzN3yegUKdpsN9dcXwGZ,She Sets The City On Fire,2016-07-15,A Loose Definition of Indie Poptimism,4ZO0wp9G8FA3X6oYNBzda6,indie poptimism,0.617,0.615,4,-6.518,1,0.0567,0.0139,0.0,0.0897,0.564,125.898,218631,pop
4i4QN9Zs5s7OZRRLIYHMmP,Souvenir - Remastered 2003,Orchestral Manoeuvres In The Dark,54,6bR98XzGnklTORDvZ7Oc2i,Architecture And Morality,1981-11-08,Electropop And Play,7p30DzTAgW6OhspSXHTI88,electropop,0.741,0.742,1,-7.557,1,0.0306,0.49700000000000005,0.885,0.0863,0.845,102.8,219507,pop
4L0HMiE70JyFSfOsnoHGbj,C O O L - Radio Edit,Le Youth,51,1rOch2rJkCzdRUdGql31Hv,C O O L,2013-06-28,Indie Poptimism!,4hKPJNFIhdAg4pAksn78FJ,indie poptimism,0.735,0.759,1,-6.914,0,0.0449,0.0242,0.185,0.0966,0.77,109.98200000000001,214347,pop
4R7ZSlYoJOIaxHJFHszQCR,Don't Worry Bout Me - Rudimental Remix,Zara Larsson,65,7094we3M30fGknUwYLiT5f,Don't Worry Bout Me (Rudimental Remix),2019-04-24,Cardio,37i9dQZF1DWSJHnPb1f0X3,dance pop,0.728,0.848,5,-6.247999999999999,1,0.185,0.0427,4.49e-06,0.11800000000000001,0.612,124.993,193137,pop
7e8utCy2JlSB8dRHKi49xM,Fluorescent Adolescent,Arctic Monkeys,66,6rsQnwaoJHxXJRCDBPkBRw,Favourite Worst Nightmare (Standard Version),2007-04-24,Indie Poptimism,7Ic1UwucK3ozdycPBIPVSR,indie poptimism,0.6459999999999999,0.813,6,-5.29,0,0.0288,0.0017800000000000001,2.26e-05,0.14400000000000002,0.821,112.115,173493,pop
1K3UKlvqsfWt2rjZ7909g9,A Question of Time - Remix,Depeche Mode,0,0wItepf3GUBKEW0nZXyGHb,DMBX3 (Part 2),2004,"Maxi Pop  GOLD (New Wave, Electropop, Synth Pop...)",2nRWtTI9a2LWjJ9Wy3JZs5,electropop,0.617,0.912,0,-11.63,1,0.0312,0.0006360000000000001,0.35100000000000003,0.364,0.8740000000000001,136.424,245733,pop
0aHOXu219Z4MqEKwiKsddl,Show Me Love,Robin Schulz,60,5XyJzEROSmup2TcWmVjTIt,Sugar,2015-09-25,Chillout & Remixes 💜,4NlAd9NpIa92IjErMyAriM,indie poptimism,0.53,0.65,11,-6.251,0,0.03,0.0461,0.0,0.0974,0.316,123.97200000000001,255960,pop
6GmxgltuKkp0uxHvTeNFa4,Rest,Charlotte Gainsbourg,0,47264R1yLGS90OEOlvAU9E,Rest,2017-09-08,Electropop And Play,7p30DzTAgW6OhspSXHTI88,electropop,0.629,0.5379999999999999,9,-13.242,0,0.0438,0.865,0.0268,0.0977,0.363,91.988,218720,pop
22gFNeEYuXuElY2QsLeMqx,Up Again (Lucky Rose Remix),Dan Bremnes,36,06JS6Bb9W32T4lOsbVtbry,Up Again (The Remixes),2019-09-20,Christian Dance Party,37i9dQZF1DWUUPO0Sbx2CM,dance pop,0.789,0.6829999999999999,0,-5.579,1,0.0797,0.0612,0.000399,0.34600000000000003,0.41100000000000003,97.113,170948,pop
1CkvWZme3pRgbzaxZnTl5X,Rolling in the Deep,Adele,75,1azUkThwd2HfUDdeNeT147,21,2011-01-19,Electropop - Pop,5TiiHps0hNCyQ6ijVkNZQs,electropop,0.7290000000000001,0.7559999999999999,8,-5.119,1,0.0294,0.131,0.0,0.0527,0.522,104.945,228293,pop
0R8tMSvCvkHpiz7DjnBsAw,Let Go,Hillsong Young & Free,43,1IzKxjCQN2dZYpUvTWTQBd,Let Go,2018-05-18,Christian Dance Party,37i9dQZF1DWUUPO0Sbx2CM,dance pop,0.585,0.948,0,-4.572,1,0.115,0.0209,0.0,0.063,0.526,125.993,231280,pop
16lcrdbVr0n73F8zYcGAow,"Dear Maria, Count Me In",All Time Low,0,6JOwSepO10JPjwMVfM1h8S,"So Wrong, It's Right (Deluxe Version)",2008-08-04,Pop Punk | Post-Hardcore,1YgWQAs1s77NzieIH4ARKn,post-teen pop,0.455,0.8909999999999999,2,-3.1310000000000002,1,0.0869,0.00725,0.0,0.237,0.595,181.011,182827,pop
2i0AUcEnsDm3dsqLrFWUCq,Tonight Tonight,Hot Chelle Rae,74,0UkgnXc0w7qiRE2X086BdN,Whatever,2011-11-25,The Sound of Post-Teen Pop,10FCW9lj0NdeoYI5VVvVtY,post-teen pop,0.6859999999999999,0.7829999999999999,4,-4.977,1,0.11900000000000001,0.0764,0.0,0.163,0.8140000000000001,99.978,200467,pop
5oIpqqcCF49NCAuy4o0FAU,Too Much to Handle,Great Good Fine Ok,31,3ID4nCl0Z4bm9ATXUxFPVr,2M2H,2014-10-07,Indie Poptimism!,4hKPJNFIhdAg4pAksn78FJ,indie poptimism,0.728,0.634,4,-4.388,1,0.0438,0.209,1.05e-05,0.0805,0.932,128.075,231172,pop
1NHmcD7dVRn3RAB98wcgIa,My Life Be Like(Grits),L. Starz,54,2gPzKl4d42aeLbwjLMTEBK,Elemental,2018-10-15,ElectroPop 2020,4frhr6RQM2fMOm2mpvOVo6,electropop,0.636,0.905,9,-4.065,1,0.0652,0.0327,1.6899999999999997e-05,0.17600000000000002,0.705,99.059,185915,pop
3kGfazcbVvVkuZunzlLgTD,Came Here for Love,Sigala,68,22x1g0NEicPMxuEOXlGUw5,Came Here for Love,2017-06-09,Pop Warmup 130 BPM,37i9dQZF1DX3PIAZMcbo2T,dance pop,0.708,0.868,6,-3.287,1,0.0431,0.0313,0.0,0.122,0.72,124.994,202999,pop
12pdXFcruNcPUbZypKUDgz,Love Is Mystical,Cold War Kids,61,7ivgZAxvcUXk33Jk4Hi7On,LA DIVINE,2017-04-07,Indie Poptimism,7Ic1UwucK3ozdycPBIPVSR,indie poptimism,0.5670000000000001,0.863,7,-5.1579999999999995,0,0.037000000000000005,0.00462,4.77e-05,0.207,0.722,106.03,214360,pop
1niO3yUZuPOkcgzaQSKAJx,Wrong for Me,Otherwise Fine,35,63CHNHCUwHNhiqoXlRGzdm,Wrong for Me,2019-05-15,Pop Dance Hits,7eERKCkgNKCCx5GYdeMIZf,dance pop,0.605,0.784,11,-9.841000000000001,0,0.0731,0.191,0.124,0.562,0.255,92.008,211107,pop
2E1V6nbjINpLpiMaWMSYZ4,Can't Back Down,Demi Lovato,43,0w57XnlENgJWxQmK2iiKKa,Camp Rock 2: The Final Jam,2010-01-01,Post teen pop,7jQHOrErpLMStcUUSavQWR,post-teen pop,0.636,0.8390000000000001,8,-4.3839999999999995,1,0.096,0.0847,0.0,0.1,0.6579999999999999,120.031,199907,pop
6amZm52SfS7d6oCEu9NDMl,So Alive,Love and Rockets,52,7ySBlv1N2wbYcaIwHBcBuy,Love And Rockets,1989-09-04,"Maxi Pop  GOLD (New Wave, Electropop, Synth Pop...)",2nRWtTI9a2LWjJ9Wy3JZs5,electropop,0.7,0.569,10,-13.991,1,0.0298,0.00545,0.20800000000000002,0.147,0.924,118.829,257827,pop
5Qsgy4BNNR8ZKIsGGhb8lv,Good Omen,Ortzy,21,1dfu4PNIXbL4nZ9B4YahFj,Gemstone presents Hidden Gems Vol. 2,2019-08-02,Pop Dance Hits,7eERKCkgNKCCx5GYdeMIZf,dance pop,0.6809999999999999,0.8809999999999999,6,-5.528,0,0.047,0.00595,5.24e-06,0.331,0.396,109.98899999999999,223636,pop
1lrxKnhETdtGBk5BecESRD,Don't Leave Me Lonely - Purple Disco Machine Remix,Mark Ronson,58,0PL6WfKSYj0qQN06K3BvXn,Don't Leave Me Lonely (Purple Disco Machine Remix),2019-09-27,Pop / Dance,6mXh8CUBMBsBUu88a4eAQV,dance pop,0.81,0.763,8,-6.48,1,0.0711,0.247,0.000799,0.0548,0.848,118.01100000000001,215593,pop
0tICYNayWWhH9GPeFrfjfD,This Girl (Kungs Vs. Cookin' On 3 Burners) - Kungs Vs. Cookin' On 3 Burners,Kungs,20,3nxlM2DFwij3JVP55yNRya,Layers,2016-11-04,Electropop Hits  2017-2020,7kyvBmlc1uSqsTL0EuNLrx,electropop,0.7929999999999999,0.7290000000000001,0,-4.77,0,0.0394,0.08,3.1e-05,0.317,0.488,121.97200000000001,195547,pop
4R8BJggjosTswLxtkw8V7P,No Me Conoce - Remix,Jhay Cortez,86,1V9QpD8kjA2iHCElhFGvlo,Famouz,2019-05-24,Pop - Pop UK - 2019 - Canadian Pop - 2019 - Pop,46Cl6dmeiylK6TRGXr7hHe,post-teen pop,0.8059999999999999,0.7859999999999999,10,-3.8310000000000004,0,0.0741,0.145,0.0,0.0935,0.58,91.973,309120,pop
1BwhFXqoIsePt21WyWIttb,I Wanna Get Better,Bleachers,65,0cnNCK2xpudXjB8pzsrYy9,Strange Desire,2014-07-11,The Sound of Indie Poptimism,7nHgmv7uyIA1KHj6qTttjH,indie poptimism,0.446,0.915,9,-6.221,1,0.141,0.00281,3.87e-05,0.218,0.39799999999999996,190.013,204520,pop
17tDv8WA8IhqE8qzuQn707,My First Kiss - feat. Ke$ha,3OH!3,61,1W9toxqtPfieKk6cft0f7R,Streets Of Gold,2010-06-25,Post-teen pop,2KyjkYsSsC1UR75b0m98vd,post-teen pop,0.682,0.889,0,-4.166,1,0.0804,0.00564,0.0,0.36,0.8270000000000001,138.02100000000002,192440,pop
7hDVN6GisA47ym0H93NA1Z,Running,Information Society,0,1DkvggCdd36Kr3ZtXqLk8l,Information Society (CD+G),1988-06-15,"Maxi Pop  GOLD (New Wave, Electropop, Synth Pop...)",2nRWtTI9a2LWjJ9Wy3JZs5,electropop,0.759,0.593,5,-14.671,1,0.0782,0.00473,0.0637,0.0757,0.56,121.09100000000001,466800,pop
7sJwGtoWgkVRwzujlyT3cp,Sims,Lauv,55,2ASTOinfP52bAbWPzXmjYz,~how i'm feeling~,2019-10-03,a taste of the mainstream,4gbXqmZDUFHqlaYjf4uVyS,post-teen pop,0.529,0.39799999999999996,2,-8.238,1,0.38799999999999996,0.643,0.0,0.0637,0.5670000000000001,99.714,155075,pop
7x6cBmHXwdS1EGwVx4silu,Only Us,Paperwhite,43,7sCP165KqPyjfqveomQFi3,Only Us,2017-05-11,The Sound of Indie Poptimism,7nHgmv7uyIA1KHj6qTttjH,indie poptimism,0.39799999999999996,0.73,1,-5.98,1,0.0671,0.00594,0.0257,0.0673,0.212,98.594,204000,pop
44zoniDjX4tfoAeYrnA5XX,Kill My Mind,Louis Tomlinson,66,3Sl0P2mflTP5e2oQUj2fBp,Kill My Mind,2019-09-05,Pop Inglés (2020 - 2010s)💙 Música En Inglés 2010s,4QAzO1Z92yqqD6Mf3mOANu,dance pop,0.515,0.873,10,-3.062,1,0.0389,0.0010400000000000001,0.0,0.10400000000000001,0.434,134.042,220930,pop
085XpQzAKm4nAfcfRp2get,Get Free (feat. Amber Coffman),Major Lazer,4,67wzb7V0Ko4zjULNHX3INN,Free The Universe Deluxe,2013-03-15,BALLARE - رقص,1CMvQ4Yr5DlYvYzI0Vc2UE,post-teen pop,0.525,0.5379999999999999,11,-9.366,0,0.0783,0.14,0.11699999999999999,0.095,0.802,175.953,291162,pop
2rc7BkzO8qepMFAxHtOrXc,Blanco,J Balvin,88,5mcUbpuVL0i5q4cECQ6cV4,Blanco,2019-11-15,Todo Éxitos,2ji5tRQVfnhaX1w9FhmSzk,dance pop,0.87,0.706,9,-5.395,0,0.126,0.0253,0.0063,0.0872,0.593,100.01299999999999,145800,pop
3BZGi1yUqQyCNC868AqUGG,Big in Japan,Alphaville,65,2256qKBSQdt53T5dz4Kdcs,Forever Young,1984-09-27,Electropop 80/90s,3FBD3d5zl74LaoBMVC4IXq,electropop,0.748,0.414,2,-15.15,0,0.0405,0.069,0.0671,0.336,0.239,97.646,286160,pop
6VcKAd94eVxNyudlWN91GH,"Time of Our Lives - Main Title Theme From ""I Didn't Do It""",Olivia Holt,41,1oT5sGw7p6B2EPC5fC8y8e,Time Of Our Lives (Main Title Theme) [Music From The TV Series “I Didn’t Do It”],2014-01-01,Post teen pop,7jQHOrErpLMStcUUSavQWR,post-teen pop,0.467,0.8170000000000001,2,-4.941,1,0.0879,0.000152,0.000594,0.19899999999999998,0.647,200.044,150507,pop
6jJCk7oHNwyowOUaF3gXEu,Tell It to My Heart,Taylor Dayne,56,5sZeWcdXYHq9MbNDSOMqCP,Platinum & Gold Collection,2003-06-17,80's Songs | Top 💯 80s Music Hits,65HtIbyFkaQPflCa4oW8KO,electropop,0.677,0.985,1,-4.678,1,0.0549,0.07,3.6200000000000006e-05,0.35100000000000003,0.87,118.09200000000001,220227,pop
1S6zXoXhfalX2ETKo337Md,YES or YES,TWICE,7,38QQgShZFuEAJJw1A6hz3x,YES or YES,2018-11-05,K-Party Dance Mix,37i9dQZF1DX4RDXswvP6Mj,dance pop,0.7020000000000001,0.9129999999999999,11,-2.977,1,0.0374,0.0514,3.71e-06,0.166,0.735,137.982,237685,pop
1NhPKVLsHhFUHIOZ32QnS2,Secrets,OneRepublic,76,2pLAOZiilrhOrTQNqrF8qr,Waking Up,2009-01-01,Electropop - Pop,5TiiHps0hNCyQ6ijVkNZQs,electropop,0.516,0.764,2,-6.223,1,0.0366,0.0717,0.0,0.115,0.376,148.02100000000002,224693,pop
1HNkqx9Ahdgi1Ixy2xkKkL,Photograph,Ed Sheeran,84,1xn54DMo2qIqBuMqHtUsFd,x (Deluxe Edition),2014-06-21,Post pop teen,222nc9tKxKhfZ2GBrOpwH3,post-teen pop,0.614,0.379,4,-10.48,1,0.0476,0.607,0.00046399999999999995,0.0986,0.201,107.98899999999999,258987,pop
1EJgymgJHcjSOGSHcYaxvW,South of the Border (feat. Camila Cabello & Cardi B) - Andy Jarvis Remix,Ed Sheeran,66,1imXAvLuowvPYIsFMYUPY0,South of the Border (feat. Camila Cabello & Cardi B) [Andy Jarvis Remix],2019-12-11,Pop Remix,37i9dQZF1DXcZDD7cfEKhW,dance pop,0.805,0.835,0,-4.603,1,0.0896,0.13,5.03e-06,0.365,0.722,125.02799999999999,188230,pop
0IMQFfmMikvJge5bweNVxe,Do You Remember,Jarryd James,5,5jj6obwl3B9W1AqZ9hDful,Jarryd James EP,2015-09-03,Deep-deep Bubble Pop,744VClUYfFnZCDPcOUkg5G,indie poptimism,0.65,0.33299999999999996,1,-9.949,0,0.0548,0.2,0.000148,0.125,0.349,72.0,234427,pop
6e0CvGZf7CouOpYF8toXHC,Body On My,Loud Luxury,67,2R66I0nzp3NnuUlzIGWQ5P,Body On My,2019-03-29,Pop Remix,37i9dQZF1DXcZDD7cfEKhW,dance pop,0.7440000000000001,0.726,1,-4.675,1,0.0463,0.0399,0.0,0.374,0.687,121.985,192507,pop
4Gf68vwxa69hCiXmJ1jvgj,Azúcar Amargo,Fey,61,6okRyANFqFxUmxBcGwRp9Y,Tierna La Noche,1996-06-04,ELECTROPOP EN ESPAÑOL,3VfscqF7zq65IGKiYM3FS0,electropop,0.682,0.948,7,-4.047,1,0.0308,0.0721,0.0,0.0589,0.634,130.058,281520,pop
2jpcKcN8SZtp94IJpd7JzB,Unstoppable,Paperwhite,17,2rZXQbFUlCmyAS7HlTqWYF,Escape,2016-05-10,Deep-deep Bubble Pop,744VClUYfFnZCDPcOUkg5G,indie poptimism,0.6970000000000001,0.6809999999999999,11,-6.832999999999999,0,0.0302,0.0385,0.00023999999999999998,0.152,0.6829999999999999,123.98299999999999,199093,pop
3Ol2xnObFdKV9pmRD2t9x8,Look Back at It,A Boogie Wit da Hoodie,81,3r5hf3Cj3EMh1C2saQ8jyt,Hoodie SZN,2018-12-21,Someone You Loved Lewis Capaldi (Pop Music Mix),6IErGHjBfhey8URq0mFnPi,post-teen pop,0.7909999999999999,0.5870000000000001,3,-5.075,0,0.0413,0.40700000000000003,0.0,0.14800000000000002,0.536,96.057,179449,pop
6Qrb0gtCCZoL6hZDJOoRmo,Remembering Sunday,All Time Low,0,6JOwSepO10JPjwMVfM1h8S,"So Wrong, It's Right (Deluxe Version)",2008-08-04,Pop Punk | Post-Hardcore,1YgWQAs1s77NzieIH4ARKn,post-teen pop,0.446,0.5920000000000001,6,-4.765,0,0.0268,0.14,0.0,0.17800000000000002,0.313,170.11700000000002,256733,pop
3Y3gChJoEUTqrtuqJCIPQk,Irresistible,Fall Out Boy,59,5kEnOTJffdDFeMEKphiZ2l,Irresistible,2015-10-16,Dr. Q's Prescription Playlist💊,6jAPdgY9XmxC9cgkXAVmVv,post-teen pop,0.504,0.889,2,-4.533,1,0.0737,0.0489,0.0,0.19,0.36700000000000005,165.047,205851,pop
1NpW5kyvO4XrNJ3rnfcNy3,Wild Ones (feat. Sia),Flo Rida,76,7eLwoxxWs6lfkVYJGkGNbk,Wild Ones,2012-06-22,Electropop Hits  2017-2020,7kyvBmlc1uSqsTL0EuNLrx,electropop,0.608,0.86,5,-5.324,0,0.0554,0.0991,0.0,0.262,0.43700000000000006,127.075,232947,pop
4ob71GMH7PAokRzPhejagR,Awa Ni,The Knocks,55,0JcasIRv6rbQG0Bb98o7In,Awa Ni,2019-06-21,The Sound of Indie Poptimism,7nHgmv7uyIA1KHj6qTttjH,indie poptimism,0.667,0.818,1,-6.167000000000001,0,0.131,0.0358,0.000117,0.32899999999999996,0.43,119.005,219777,pop
0QsKEPcviDIqoOdtZvbixA,"It's Party Time (From ""Hotel Transylvania 3"")",Joe Jonas,44,7uS4VHNtrruzysflbjANoQ,"It's Party Time (From ""Hotel Transylvania 3"")",2018-07-06,The Sound of Post-Teen Pop,10FCW9lj0NdeoYI5VVvVtY,post-teen pop,0.565,0.748,8,-5.78,1,0.0576,0.425,0.0,0.34,0.653,75.972,149158,pop
2b8fOow8UzyDFAE27YhOZM,Memories,Maroon 5,98,3nR9B40hYLKLcR0Eph3Goc,Memories,2019-09-20,Pop - Pop UK - 2019 - Canadian Pop - 2019 - Pop,46Cl6dmeiylK6TRGXr7hHe,post-teen pop,0.764,0.32,11,-7.209,1,0.0546,0.8370000000000001,0.0,0.0822,0.575,91.01899999999999,189486,pop
1mXuMM6zjPgjL4asbBsgnt,Firework,Katy Perry,67,06SY6Ke6mXzZHhURLVU57R,Teenage Dream,2010-08-24,Post Teen Pop,2Aud8PXoTGcyY5esHu4Aaz,post-teen pop,0.638,0.8320000000000001,8,-5.039,1,0.049,0.141,0.0,0.113,0.648,124.071,227893,pop
4X2caEGywKxXKGImqNkBmt,If You're Gonna Lie,FLETCHER,16,3HJzsf1y8Z3HX2qa1lcsa9,If You're Gonna Lie,2019-04-26,"Indie Poptimism (PUBLIC, The Band CAMINO, lovelytheband)",69yb02k0ZOmukYaxJXwp76,indie poptimism,0.6709999999999999,0.763,8,-5.877000000000001,1,0.305,0.607,2.1600000000000003e-05,0.495,0.469,149.87,203113,pop
2SPEg45ZaUFJCg9GwNmRvw,None Of My Business,Cher Lloyd,68,6Np7PYk4uftUoNc4hOKu8v,None Of My Business,2018-10-19,The Sound of Post-Teen Pop,10FCW9lj0NdeoYI5VVvVtY,post-teen pop,0.7929999999999999,0.488,2,-5.807,0,0.0462,0.428,0.0,0.0823,0.5,133.957,184005,pop
6qsArsTq6WoqtUFUe1e15W,Airplanes,Local Natives,49,2cIpJDijNEoHv88jJKwDID,Gorilla Manor,2010-02-16,Ultimate Indie Presents... Best Indie Tracks of the 2010s,37i9dQZF1DWTHM4kX49UKs,dance pop,0.588,0.529,2,-7.837999999999999,1,0.0242,0.534,0.0683,0.126,0.591,95.971,237933,pop
